Start Time,Sortname,Location,CaO_AVG,SiO2_AVG,Al2O3_AVG,Fe2O3_AVG,MgO_AVG,NO.SO3.P_AVG,Na2O.P_AVG,K2O.P_AVG,TiO2_AVG,P2O5_AVG,Mn2O3_AVG,Cl_AVG,Cr2O3_AVG,LOI.P_AVG,NO.R45_AVG,WC_AVG,WR_AVG,SETINI_AVG,SETFIN_AVG,FLOW_AVG,R1,R3
2019-03-08 00:00:00,ESP2,NO.561.d,59.659401,23.1772,5.0243,3.1295,0.7745,2.2653,0.0979,0.7948,0.3107,0.3253,0.057,0.0024,0.0076,3.58,2.68,50.68,28.15,96,181,111.0,15.45,29.82
2019-03-10 00:00:00,BOYT1,NO.563.d,50.423801,26.2722,4.895,2.8282,0.6741,2.1525,0.0832,0.8791,0.3247,0.2877,0.0519,0.0064,0.0071,10.28,14.62,54.860001,25.540001,146,290,112.0,6.1,11.89
2019-03-10 00:00:00,ESP2,NO.561.d,59.621498,22.601601,4.9116,3.2269,0.764,2.4471,0.1001,0.8055,0.3035,0.3505,0.0568,0.0065,0.0083,4.5,2.41,50.68,28.0,109,181,106.0,16.84,30.16
2019-03-12 00:00:00,BOYT1,NO.563.d,49.0784,27.8855,5.1061,2.84,0.683,2.3053,0.0666,0.8736,0.3367,0.2807,0.0508,0.0024,0.0071,10.01,13.75,54.049999,25.540001,150,240,108.0,5.75,12.74
2019-03-12 00:00:00,ESP+,NO.630.d,61.961899,23.341999,5.0041,3.3212,0.8041,2.4423,0.055,0.765,0.3009,0.3483,0.0623,0.0064,0.0082,1.65,0.98,50.0,25.85,104,194,111.0,16.280001,30.48
2019-03-12 00:00:00,ESP2,NO.630.d,59.4259,22.8167,4.9478,3.1812,0.75,2.3736,0.0405,0.784,0.3044,0.3365,0.0686,0.0014,0.0075,4.26,1.9,50.0,26.92,114,189,107.0,16.889999,31.23
2019-03-13 00:00:00,ESP2,NO.563.d,58.9,23.381599,5.2027,3.2877,0.726,2.4815,0.015,0.7588,0.3077,0.3478,0.0571,-0.0009,0.0074,4.01,1.2,49.73,25.540001,118,197,108.0,15.45,28.33
2019-03-14 00:00:00,BOYT1,NO.563.d,50.361099,25.4403,5.1031,2.7713,0.7193,2.6053,0.0385,0.8879,0.3141,0.2902,0.0509,0.0112,0.0084,10.5,13.11,52.16,26.69,162,298,106.0,6.56,13.56
2019-03-14 00:00:00,ESP+,NO.630.d,61.695,23.414301,5.051,3.3202,0.7713,2.4215,0.04,0.8077,0.2991,0.3501,0.059,0.0045,0.0077,1.65,1.35,49.73,25.54,114,182,109.0,16.549999,29.65
2019-03-14 00:00:00,ESP2,NO.630.d,58.785999,23.2048,5.1616,3.2628,0.7504,2.4115,0.0265,0.8488,0.3049,0.3508,0.0597,0.007,0.0072,4.13,0.83,49.59,25.85,124,196,106.0,17.219999,30.639999
2019-03-15 00:00:00,BOYT1,NO.563.d,49.917099,26.079399,5.2749,2.8647,0.6972,2.3653,0.0569,0.9124,0.3263,0.288,0.0553,0.0028,0.0084,10.28,14.02,53.380001,25.690001,177,237,106.0,6.12,13.09
2019-03-16 00:00:00,BOYT1,NO.563.d,50.874802,25.9188,5.0548,2.7601,0.6983,2.3825,0.1374,0.8587,0.3101,0.3041,0.0511,0.0134,0.0086,9.94,12.93,54.049999,26.0,168,243,112.0,6.72,13.62
2019-03-17 00:00:00,ESP2,NO.561.d,59.8152,22.8566,4.9971,3.1762,0.7731,2.4058,0.0375,0.818,0.3048,0.3435,0.0564,0.0077,0.0072,4.04,2.54,50.68,28.0,91,177,112.0,16.950001,30.27
2019-03-18 00:00:00,BOYT1,NO.630.d,50.2018,26.3172,5.0302,2.7591,0.6872,2.297,0.0462,0.8546,0.3147,0.289,0.0501,0.0075,0.0084,10.22,12.13,52.700001,26.0,157,247,106.0,5.99,13.48
2019-03-18 00:00:00,ESP+,NO.563.d,61.5739,23.0355,5.1519,3.2917,0.8044,2.434,0.0493,0.8143,0.3108,0.3392,0.0585,0.0024,0.007,1.55,0.74,50.0,25.85,102,192,112.0,16.469999,29.76
2019-03-18 00:00:00,ESP2,NO.563.d,58.458,23.4172,5.0622,3.144,0.7491,2.3305,0.0553,0.8038,0.304,0.3274,0.054,0.0026,0.0073,4.35,0.95,50.0,27.08,101,183,108.0,15.0,29.01
2019-03-19 00:00:00,BOYT1,NO.563.d,50.5815,26.315399,4.9219,2.7113,0.6898,2.4089,0.04,0.8065,0.3041,0.2844,0.0512,0.0104,0.0084,9.72,13.04,52.970001,24.15,151,220,111.0,6.65,15.23
2019-03-19 00:00:00,ESP+,NO.630.d,61.644402,23.6007,5.3029,3.3352,0.7928,2.494,0.0541,0.7612,0.3087,0.3557,0.0596,0.0054,0.0088,2.12,1.04,49.59,26.0,102,165,111.0,17.18,32.89
2019-03-21 00:00:00,BOYT1,NO.563.d,49.8291,27.35,5.0913,2.6929,0.6918,2.3963,0.0129,0.83,0.3133,0.3,0.0505,0.0068,0.0097,9.74,13.98,52.700001,24.459999,147,257,109.0,5.83,12.55
2019-03-21 00:00:00,ESP+,NO.630.d,60.8923,23.0453,5.1406,3.2507,0.7947,2.4115,0.0224,0.801,0.304,0.3499,0.0576,0.0011,0.007,1.81,0.87,49.73,26.0,110,181,108.0,17.17,31.9
2019-03-22 00:00:52,BOYT1,NO.630.d,50.462898,26.7904,4.9923,2.7206,0.6645,2.3436,0.0476,0.8413,0.3079,0.2939,0.0499,0.0095,0.0085,9.68,11.8,51.889999,24.92,139,215,108.0,7.55,14.98
2019-03-23 00:00:00,ESP+,NO.630.d,61.561199,23.249701,5.0391,3.2848,0.7642,2.448,0.0444,0.8273,0.2973,0.3587,0.0559,0.0078,0.0078,1.72,0.9,48.509998,26.0,112,201,110.0,16.540001,29.85
2019-03-23 00:00:00,ESP2,NO.630.d,59.1381,23.042601,4.9094,3.1435,0.7334,2.3843,0.0492,0.7969,0.2905,0.335,0.0565,0.0083,0.0077,4.14,1.49,49.32,26.309999,111,211,105.0,15.82,30.01
2019-03-24 00:00:00,BOYT1,NO.563.d,50.5513,25.4058,4.7988,2.6873,0.7076,2.4198,0.0487,0.8463,0.2963,0.2961,0.0505,0.0035,0.0071,10.49,13.94,52.57,24.620001,168,266,107.0,6.73,13.21
2019-03-25 00:00:00,BOYT1,NO.563.d,50.5452,25.9923,4.8688,2.6936,0.6642,2.4242,0.0293,0.8317,0.3056,0.2892,0.048,0.0063,0.0078,10.57,13.1,52.43,24.459999,147,234,108.0,5.82,13.0
2019-03-25 00:00:00,ESP2,NO.563.d,58.356602,23.306801,4.9059,3.0947,0.7295,2.4239,0.0347,0.8021,0.2943,0.3331,0.0541,0.0014,0.0086,4.76,1.18,49.459999,25.85,118,183,105.0,14.26,28.73
2019-03-26 00:00:19,ESP2,NO.630.d,59.098499,24.337999,5.0536,3.1581,0.7468,2.386,0.0421,0.7841,0.3072,0.3274,0.0552,0.0025,0.0054,4.13,1.41,49.59,26.309999,123,204,109.0,15.23,28.49
2019-03-28 00:00:09,ESP+,NO.630.d,61.7644,23.6036,5.0317,3.3008,0.7523,2.4757,0.0522,0.8151,0.2929,0.3493,0.0562,-0.0017,0.0073,1.5,0.97,49.32,26.0,104,176,112.0,16.17,29.79
2019-03-28 00:00:09,ESP2,NO.630.d,59.0725,23.290001,4.8162,3.1332,0.7198,2.3919,0.0439,0.7734,0.2958,0.3328,0.054,-0.0071,0.0062,4.11,1.2,50.0,26.309999,127,216,109.0,14.64,27.26
2019-03-28 00:00:20,ESP2,NO.563.d,58.624802,23.224701,4.8708,3.1503,0.704,2.2784,0.024,0.7771,0.2957,0.334,0.0564,-0.006,0.0063,4.4,1.36,50.139999,25.85,141,235,108.0,14.14,28.1
2019-03-31 00:00:00,BOYT1,NO.563.d,51.173,26.202499,4.8593,2.7368,0.7399,2.4353,0.0196,0.8279,0.3071,0.2978,0.0486,0.0056,0.0073,10.0,13.18,52.43,24.92,168,225,111.0,6.26,13.36
2019-03-31 00:00:00,ESP+,NO.563.d,61.628799,23.034401,4.7943,3.2276,0.7538,2.3223,0.0353,0.7313,0.2887,0.342,0.0551,0.0069,0.0066,1.48,1.3,49.32,25.690001,114,172,108.0,16.76,28.040001
2019-04-01 00:00:00,ESP2,NO.561.d,59.493198,23.1446,4.8829,3.101,0.742,2.3548,0.048,0.7947,0.2986,0.3351,0.0534,0.008,0.0088,4.71,2.89,50.0,26.46,114,229,114.0,16.780001,24.860001
2019-04-02 00:00:00,BOYT1,NO.563.d,52.649899,27.2763,4.9404,2.8159,0.7246,2.096,0.0427,0.8605,0.3257,0.2865,0.0503,0.0038,0.008,10.19,13.44,50.54,26.0,154,265,106.0,6.59,13.45
2019-04-02 00:00:00,ESP+,NO.630.d,62.248402,23.268299,4.9229,3.2987,0.804,2.3925,0.0471,0.7196,0.2941,0.3604,0.0586,0.002,0.0063,1.51,0.91,48.919998,25.23,108,208,111.0,17.92,31.32
2019-04-03 00:00:00,BOYT1,NO.630.d,50.704498,27.510599,4.8695,2.7929,0.7184,2.276,0.0514,0.8353,0.3227,0.2958,0.0506,0.0069,0.008,9.74,14.34,52.43,24.92,166,245,108.0,6.74,14.17
2019-04-04 00:00:00,BOYT1,NO.563.d,50.435501,27.330299,4.5408,2.6531,0.6956,2.3069,0.0397,0.7613,0.3074,0.2764,0.0485,0.0035,0.0072,9.68,12.22,51.349998,25.23,154,267,107.0,6.95,12.18
2019-04-04 00:00:00,ESP+,NO.630.d,61.9431,23.248199,4.933,3.2906,0.8167,2.4195,0.036,0.7678,0.2925,0.3515,0.0564,0.0075,0.0071,1.37,1.26,48.650002,25.690001,110,234,107.0,16.49,26.08
2019-04-05 00:00:00,ESP2,NO.561.d,59.0397,23.365299,4.8283,3.175,0.7341,2.4814,0.061,0.7523,0.3023,0.3292,0.0577,-0.002,0.0069,4.68,2.46,50.27,26.15,93,168,108.0,16.469999,31.67
2019-04-06 00:00:00,BOYT1,NO.563.d,50.307098,26.5872,4.6865,2.7212,0.7073,2.2023,0.0419,0.8029,0.3124,0.2833,0.0516,0.0065,0.0076,10.15,13.61,52.43,24.620001,169,255,110.0,5.61,12.43
2019-04-06 00:00:00,ESP+,NO.630.d,61.821999,23.165899,4.909,3.2767,0.7651,2.3371,0.0161,0.7555,0.2947,0.3546,0.056,0.0062,0.0084,1.61,1.1,48.650002,25.379999,100,168,108.0,16.280001,28.959999
2019-04-07 00:00:00,ESP+,NO.563.d,61.431,23.336,4.8786,3.307,0.783,2.3983,0.0349,0.7695,0.2945,0.3443,0.0617,0.0094,0.0067,1.53,1.15,49.73,25.85,104,172,110.0,17.23,29.25
2019-04-08 00:00:00,ESP2,NO.563.d,59.856499,23.7477,4.7752,3.1695,0.7384,2.2717,0.0789,0.7772,0.288,0.3389,0.0587,0.0033,0.0066,3.94,1.21,48.919998,25.379999,124,187,106.0,12.18,28.040001
2019-04-09 00:00:00,ESP+,NO.630.d,60.944,23.2094,4.8779,3.2789,0.855,2.3484,0.0425,0.7545,0.2893,0.3442,0.06,0.0018,0.0053,1.65,0.9,49.32,25.690001,100,175,108.0,16.790001,30.379999
2019-04-11 00:00:00,BOYT1,NO.563.d,50.912399,25.615801,4.709,2.6251,0.715,2.3711,0.155,0.7505,0.3015,0.2894,0.0517,0.0094,0.008,10.53,12.35,52.3,24.77,178,268,109.0,6.7,15.31
2019-04-11 00:00:00,ESP+,NO.630.d,61.281898,23.3804,4.8823,3.3137,0.7605,2.3602,0.084,0.6596,0.2898,0.3503,0.0614,0.0016,0.0076,1.66,1.02,49.32,25.85,134,203,112.0,15.85,29.43
2019-04-12 00:00:00,ESP+,NO.563.d,61.229301,23.4408,4.813,3.2306,0.7902,2.3741,0.0356,0.7153,0.298,0.3325,0.0571,-0.0056,0.0058,1.55,1.25,48.919998,25.379999,126,190,108.0,16.790001,27.41
2019-04-13 00:00:00,BOYT1,NO.563.d,51.007099,25.9018,4.58,2.668,0.698,2.3059,0.0261,0.7361,0.2977,0.2877,0.05,0.0081,0.0059,10.46,13.76,52.970001,23.540001,158,263,108.0,6.38,13.01
2019-04-13 00:00:00,ESP+,NO.630.d,60.535301,23.4363,4.8334,3.1975,0.7778,2.3819,0.1298,0.7411,0.2896,0.333,0.0578,0.0234,0.007,2.25,0.98,49.73,26.309999,103,174,114.0,16.84,31.4
2019-04-13 00:00:00,ESP2,NO.630.d,58.786201,23.5166,4.9097,3.1399,0.7821,2.3328,0.0356,0.7425,0.303,0.3282,0.0574,0.003,0.0072,4.03,1.04,50.27,26.0,106,181,109.0,15.77,29.940001
2019-04-14 00:00:00,BOYT1,NO.563.d,52.2911,25.3027,4.6561,2.7492,0.7903,2.4077,0.1708,0.7511,0.2841,0.3022,0.054,0.0268,0.0085,10.69,13.1,53.380001,24.309999,139,236,113.0,6.06,12.12
2019-04-15 00:00:00,ESP2,NO.563.d,58.923302,23.4883,4.8315,3.1244,0.7616,2.4098,0.0691,0.7345,0.2966,0.3337,0.0552,-0.0037,0.0066,4.17,1.0,50.0,25.85,125,185,106.0,14.19,26.870001
2019-04-18 00:00:25,BOYT1,NO.563.d,51.107899,25.5054,4.6821,2.6929,0.7012,2.1964,0.0391,0.7695,0.2942,0.287,0.0513,0.0036,0.0068,10.63,12.8,52.7,24.77,162,261,108.0,6.08,12.23
2019-04-18 00:00:25,ESP2,NO.563.d,58.557701,23.8514,5.0402,3.1952,0.755,2.3006,0.0509,0.7951,0.2943,0.3244,0.0577,0.0057,0.0072,3.93,0.96,50.0,26.0,108,195,110.0,11.46,24.879999
2019-04-18 00:00:57,ESP+,NO.630.d,61.8353,23.493401,4.8684,3.3211,0.7802,2.3965,0.0736,0.7687,0.2954,0.3537,0.0623,0.0049,0.0061,1.57,1.06,49.189999,25.379999,126,222,111.0,16.790001,27.290001
2019-04-18 00:00:57,ESP2,NO.630.d,59.288502,23.416599,4.8783,3.1731,0.7828,2.4054,0.046,0.7686,0.2938,0.3375,0.0782,0.0056,0.0072,3.84,1.24,49.32,26.0,102,189,108.0,16.540001,28.280001
2019-04-19 00:00:53,ESP+,NO.563.d,59.288502,23.6141,4.9365,3.2847,0.7934,2.2706,0.0484,0.7798,0.2936,0.3425,0.0622,0.0005,0.007,2.01,1.12,49.860001,26.0,117,197,113.0,15.36,27.48
2019-04-21 00:00:00,BOYT1,NO.563.d,50.410301,26.552299,4.7838,2.7429,0.7186,2.245,0.062,0.8566,0.3145,0.2752,0.0517,0.0094,0.0082,9.98,13.75,52.43,23.540001,181,285,108.0,5.75,12.98
2019-04-23 00:00:00,ESP+,NO.630.d,61.322102,23.4013,4.9227,3.3174,0.805,2.3135,0.05,0.7948,0.2948,0.3393,0.0611,0.0063,0.0076,1.46,0.71,49.299999,25.540001,127,216,113.0,15.38,29.24
2019-04-23 00:00:00,ESP2,NO.630.d,59.434101,23.3904,4.8118,3.118,0.7403,2.3496,0.048,0.7716,0.2854,0.3276,0.0582,0.0024,0.0065,4.07,0.84,49.73,26.15,135,224,112.0,14.75,26.440001
2019-04-24 00:00:00,ESP2,NO.563.d,58.935799,23.8272,4.8228,3.1409,0.7586,2.2186,0.0587,0.7889,0.3064,0.3433,0.0557,0.0117,0.008,3.82,1.28,49.59,25.379999,121,185,110.0,13.62,27.75
2019-04-25 00:00:00,BOYT1,NO.563.d,51.992802,26.001101,4.8351,2.8143,0.7454,2.3455,0.0482,0.8663,0.3161,0.2988,0.0531,0.0124,0.0077,9.32,13.34,51.889999,24.0,197,306,107.0,6.7,14.35
2019-04-25 00:00:00,ESP+,NO.630.d,61.123199,23.315901,4.9292,3.2781,0.8189,2.2581,0.0598,0.7944,0.2871,0.3462,0.0601,0.0098,0.0064,1.61,0.75,48.650002,25.4,138,210,108.0,15.98,29.77
2019-04-26 00:00:00,ESP+,NO.563.d,61.684101,23.559799,4.7813,3.2477,0.7531,2.3715,0.0381,0.786,0.2947,0.3656,0.0569,0.0,0.008,1.58,1.26,48.919998,25.379999,123,211,112.0,15.69,29.209999
2019-04-26 00:00:00,ESP2,NO.563.d,59.2672,23.8125,4.7652,3.1402,0.7706,2.2402,0.0378,0.8081,0.2978,0.3388,0.0553,-0.0017,0.0068,3.9,1.53,49.189999,25.379999,133,220,108.0,14.64,28.200001
2019-04-27 00:00:00,BOYT1,NO.563.d,52.403099,25.517099,4.8427,2.8361,0.7494,2.2539,0.0398,0.8456,0.3136,0.303,0.0524,0.0117,0.0075,9.73,12.94,52.119999,24.459999,185,290,105.0,6.46,14.35
2019-04-27 00:00:00,ESP+,NO.630.d,61.641899,23.3006,4.9032,3.2707,0.8254,2.4803,0.0454,0.8033,0.2916,0.3566,0.0574,0.0046,0.0064,1.69,1.04,49.389999,25.08,106,231,112.0,16.55,29.63
2019-04-28 00:00:00,ESP+,NO.563.d,61.0214,23.071699,4.8225,3.3245,0.805,2.3427,0.0668,0.8091,0.2951,0.3569,0.0609,0.031,0.0081,1.71,1.15,49.049999,24.77,125,261,105.0,14.77,29.540001
2019-04-30 00:00:00,BOYT1,NO.563.d,50.9918,26.2365,4.7251,2.8217,0.9394,2.3033,0.0204,0.805,0.3083,0.3037,0.0521,0.0088,0.0085,10.36,14.87,52.57,24.0,210,323,107.0,5.84,12.72
2019-04-30 00:00:00,ESP+,NO.630.d,61.289398,23.4009,4.9217,3.3364,0.9051,2.4365,0.0324,0.7728,0.2936,0.3553,0.0598,0.004,0.0082,1.52,1.04,49.009998,25.379999,115,231,111.0,15.57,27.200001
2019-05-01 00:00:00,ESP2,NO.563.d,58.2715,23.765499,4.9509,3.1462,0.7824,2.386,0.0157,0.8266,0.306,0.3426,0.0555,-0.0031,0.0089,3.82,1.45,49.73,26.620001,151,205,106.0,13.16,26.24
2019-05-02 00:00:00,ESP2,NO.630.d,59.3932,23.3673,4.9965,3.1934,0.7795,2.3788,0.032,0.8228,0.3049,0.3593,0.0551,0.0126,0.0086,3.48,1.5,48.919998,25.08,126,212,106.0,15.72,27.24
2019-05-03 00:00:00,ESP+,NO.563.d,61.077,22.6304,5.1161,3.261,0.854,2.614,0.0477,0.8332,0.2971,0.3607,0.0574,0.0109,0.0084,1.62,0.98,48.919998,25.08,119,188,108.0,15.61,28.51
2019-05-03 00:00:00,ESP2,NO.563.d,59.8182,24.4218,5.1563,3.2487,0.8364,2.364,0.0542,0.836,0.3183,0.3628,0.0587,0.0136,0.0079,3.53,1.14,49.189999,25.379999,124,196,108.0,15.34,29.860001
2019-05-05 00:00:00,BOYT1,NO.563.d,49.061298,29.0438,5.0697,2.865,0.6821,2.2858,0.0562,0.8055,0.3395,0.2948,0.0514,0.0126,0.0088,8.38,14.63,51.889999,24.77,195,267,108.0,6.45,13.73
2019-05-07 00:00:00,BOYT1,NO.563.d,54.9748,28.4543,4.9863,2.8277,0.7118,2.3522,0.042,0.8251,0.3262,0.2859,0.0517,0.008,0.0086,8.48,13.82,51.619999,24.309999,186,274,106.0,6.76,14.57
2019-05-07 00:00:00,ESP+,NO.630.d,66.249802,23.0509,5.053,3.2999,0.8239,2.4396,0.0528,0.7871,0.2987,0.3682,0.0569,0.003,0.0079,1.64,1.18,49.189999,25.08,133,208,108.0,17.48,29.9
2019-05-08 00:00:00,BOYT1,NO.563.d,49.313,29.0285,5.1084,2.886,0.7701,2.2327,0.1289,0.8342,0.3389,0.2871,0.0514,0.0141,0.0086,8.64,13.07,51.759998,24.309999,184,255,106.0,6.11,14.51
2019-05-08 00:00:00,ESP+,NO.630.d,61.582401,23.007601,5.0494,3.2719,0.7958,2.3879,0.0482,0.8067,0.2979,0.3617,0.0589,0.0055,0.0079,1.74,1.12,49.73,25.23,100,155,114.0,14.14,28.23
2019-05-08 00:00:00,ESP2,NO.563.d,57.3027,23.9548,5.0289,3.0359,0.788,2.3662,0.0351,0.7496,0.3115,0.3216,0.0535,0.005,0.008,4.36,1.14,49.32,25.540001,105,180,105.0,12.75,26.709999
2019-05-09 00:00:00,BOYT1,NO.563.d,51.5946,25.305099,4.9518,2.7762,0.7264,2.3613,0.0413,0.8508,0.3198,0.268,0.0513,0.0133,0.0076,10.29,12.82,51.759998,24.309999,149,240,106.0,7.35,14.03
2019-05-10 00:00:13,BOYT1,NO.563.d,51.535,24.8454,4.6658,2.7111,0.7048,2.2225,0.0177,0.8032,0.3094,0.2682,0.0517,0.0092,0.0074,10.53,13.79,51.889999,24.459999,176,265,112.0,6.16,13.89
2019-05-10 00:00:13,ESP2,NO.563.d,57.513802,23.278999,4.902,3.087,0.74,2.1094,0.0298,0.8237,0.3081,0.301,0.0556,0.006,0.0062,4.39,1.53,49.32,25.38,114,184,108.0,14.87,28.67
2019-05-11 00:00:00,ESP+,NO.630.d,61.666901,23.3022,5.1764,3.2368,0.7925,2.4183,0.0516,0.8283,0.3099,0.3388,0.0572,0.0078,0.0065,1.5,1.06,47.970001,25.540001,113,202,108.0,14.71,26.48
2019-05-12 00:00:32,BOYT1,NO.563.d,51.7991,25.9732,4.8879,2.8776,0.6941,2.2465,0.0434,0.8213,0.3197,0.2935,0.0513,0.0087,0.0104,10.22,12.96,51.36,24.46,176,285,106.0,6.08,13.3
2019-05-12 00:00:32,ESP+,NO.563.d,61.4494,23.4403,5.07,3.3238,0.7981,2.3763,0.0378,0.8354,0.3062,0.3533,0.0624,0.0078,0.008,1.6,1.28,48.919998,25.379999,105,178,108.0,15.58,28.85
2019-05-13 00:00:12,BOYT1,NO.561.d,51.7919,25.9245,4.7593,2.9033,0.536,2.4865,0.036,0.7855,0.308,0.2892,0.0491,0.0079,0.0102,9.04,14.79,52.700001,25.379999,116,256,105.0,6.83,13.87
2019-05-13 00:00:40,ESP+,NO.630.d,60.2326,22.698601,4.7855,3.0952,0.773,2.2766,0.03,0.8037,0.291,0.3238,0.0541,0.0037,0.0069,1.65,1.04,48.650002,25.23,99,172,112.0,15.74,29.34
2019-05-14 00:00:19,BOYT1,NO.561.d,55.124699,24.295401,4.8139,2.9253,0.5331,2.1299,0.0213,0.7801,0.3017,0.3065,0.0514,0.0113,0.0066,9.15,15.41,52.700001,25.379999,131,220,115.0,8.08,17.18
2019-05-14 00:00:53,ESP+,NO.630.d,60.113701,23.284599,5.0382,3.2056,0.8029,2.4162,0.0317,0.8205,0.3045,0.3316,0.0578,0.0074,0.0065,1.69,1.15,48.380001,25.379999,123,196,110.0,15.96,28.389999
2019-05-14 00:00:53,ESP2,NO.630.d,59.2957,24.067499,5.0949,3.1965,0.7556,2.2701,0.055,0.8301,0.3153,0.3227,0.0553,0.0041,0.0075,3.83,1.23,50.0,25.540001,101,223,105.0,14.27,26.67
2019-05-15 00:00:00,ESP2,NO.561.d,59.847401,23.2904,4.9706,3.3141,0.6036,2.3985,0.0356,0.7855,0.315,0.3293,0.0566,0.0035,0.0084,4.14,2.97,49.32,26.459999,92,187,107.0,17.42,31.219999
2019-05-16 00:00:00,BOYT1,NO.563.d,51.1758,26.979601,4.7287,2.8814,0.6567,2.1166,0.0346,0.8084,0.3229,0.2698,0.0529,0.0109,0.0092,10.35,13.18,51.759998,24.92,160,234,112.0,5.89,12.78
2019-05-16 00:00:00,ESP+,NO.630.d,60.411999,23.375,4.8989,3.2195,0.7656,2.4402,0.0345,0.807,0.2995,0.3277,0.0568,0.0026,0.0058,1.65,1.06,48.380001,25.459999,109,194,107.0,16.45,29.57
2019-05-17 00:00:00,BOYT1,NO.630.d,53.046799,25.2952,4.7838,2.9179,0.6334,2.292,0.0406,0.8053,0.3114,0.2872,0.0516,0.0118,0.0071,9.38,12.57,51.349998,24.92,137,241,113.0,7.33,16.389999
2019-05-17 00:00:00,ESP+,NO.563.d,61.583401,23.7248,5.0146,3.3341,0.7737,2.1914,0.0454,0.8061,0.3055,0.3359,0.0594,0.0191,0.0069,1.6,1.0,48.919998,25.690001,117,206,109.0,15.05,28.34
2019-05-18 00:00:00,BOYT1,NO.563.d,51.2346,26.483801,4.7855,2.8626,0.7047,2.2479,0.0643,0.8357,0.327,0.2719,0.0528,0.0016,0.0081,10.08,13.51,52.029999,24.77,174,290,105.0,6.26,13.68
2019-05-18 00:00:00,ESP+,NO.630.d,60.617599,23.510599,4.8824,3.2951,0.772,2.2458,0.032,0.838,0.3038,0.3465,0.0593,0.0148,0.0061,1.66,1.36,49.59,26.15,102,237,106.0,15.59,28.51
2019-05-18 00:00:00,ESP2,NO.630.d,59.6422,23.555799,4.9397,3.25,0.7402,2.2395,0.059,0.8346,0.3108,0.3361,0.056,0.0127,0.0081,4.44,1.81,50.0,25.85,113,241,115.0,13.75,27.32
2019-05-19 00:00:00,BOYT1,NO.563.d,51.1698,26.0994,4.8528,2.8456,0.6884,2.3404,0.0416,0.8416,0.3183,0.2725,0.051,0.0081,0.0086,10.28,13.25,52.77,24.309999,167,293,110.0,5.72,12.07
2019-05-19 00:00:00,ESP2,NO.561.d,59.1545,23.386299,5.0369,3.2643,0.5861,2.5081,0.0402,0.8101,0.3115,0.3307,0.0573,0.009,0.0084,4.2,2.28,50.41,26.92,94,211,106.0,16.41,28.709999
2019-05-20 00:00:00,ESP2,NO.561.d,59.010101,23.549299,4.9059,3.3371,0.6903,2.3019,0.0501,0.7952,0.3284,0.306,0.0583,0.0017,0.007,4.83,2.59,50.41,27.08,90,205,107.0,15.35,28.26
2019-05-22 00:00:00,ESP+,NO.563.d,61.124001,23.6474,5.1802,3.3721,0.8298,2.3297,0.0349,0.8367,0.3184,0.3171,0.0614,0.0092,0.0075,1.7,1.27,48.919998,25.85,126,261,107.0,13.78,26.93
2019-05-23 00:00:00,ESP+,NO.630.d,61.348499,23.6688,5.1598,3.3636,0.8109,2.3155,0.0594,0.837,0.3189,0.3193,0.0607,0.0188,0.0079,1.68,0.78,49.32,26.0,104,216,112.0,14.7,25.969999
2019-05-23 00:00:00,ESP2,NO.630.d,59.614101,23.247601,5.0307,3.2482,0.6979,2.2836,0.0473,0.8297,0.3091,0.3193,0.0564,0.014,0.0074,4.36,1.67,50.0,26.620001,116,226,110.0,15.19,27.9
2019-05-24 00:00:00,ESP+,NO.563.d,61.434502,23.9676,4.9363,3.3069,0.779,2.3591,0.072,0.8349,0.311,0.3171,0.0661,0.0213,0.0068,1.53,0.94,49.110001,26.0,110,236,106.0,13.76,27.02
2019-05-25 00:00:00,BOYT1,NO.563.d,54.332802,26.3426,4.6198,2.7245,0.6827,2.2257,0.0274,0.8028,0.3192,0.2623,0.0545,0.0071,0.007,9.94,14.23,52.16,24.0,179,269,112.0,5.99,13.43
2019-05-25 00:00:00,ESP+,NO.630.d,61.607101,23.8799,5.1078,3.361,0.7948,2.295,0.0818,0.8283,0.3243,0.3265,0.064,0.0111,0.0077,1.64,0.85,49.32,26.0,112,172,109.0,14.93,30.83
2019-05-26 00:00:00,BOYT1,NO.563.d,53.4734,25.9368,4.6526,2.7164,0.7248,2.2298,0.0323,0.812,0.3165,0.2738,0.0553,0.0092,0.0085,10.32,14.0,51.619999,24.15,177,267,107.0,5.98,13.21
2019-05-27 00:00:00,ESP+,NO.630.d,60.292599,23.7402,4.8973,3.2793,0.7816,2.2803,0.0406,0.828,0.3137,0.3202,0.0653,0.0103,0.0076,1.77,1.16,49.049999,26.15,122,206,113.0,14.38,27.629999
2019-05-27 00:00:00,ESP2,NO.630.d,58.910999,23.745399,5.0331,3.2323,0.764,2.2687,0.0776,0.8314,0.3273,0.3071,0.0584,0.0132,0.0079,4.4,1.62,49.5,26.309999,118,218,111.0,14.0,27.379999
2019-05-28 00:00:00,BOYT1,NO.563.d,49.5914,25.5825,4.4163,2.7066,0.659,2.1342,0.0415,0.7576,0.3032,0.2661,0.0559,0.0098,0.0085,12.18,12.68,51.619999,24.309999,170,270,109.0,6.18,12.28
